code,year,age,total,exposure
AUT,1970,16,813,49327.65
AUT,1970,17,2409,49172.33
AUT,1970,18,4446,48768.99
AUT,1970,19,6524,49187
AUT,1970,20,7609,49759.85
AUT,1970,21,8528,52599
AUT,1970,22,8871,53646.28
AUT,1970,23,8040,52831.32
AUT,1970,24,5515,39034.36
AUT,1970,25,6021,45838.02
AUT,1970,26,6410,51219.96
AUT,1970,27,5761,49586.28
AUT,1970,28,5980,55026.04
AUT,1970,29,5873,59421
AUT,1970,30,5720,63786.42
AUT,1970,31,4235,51677.79
AUT,1970,32,3062,39687.08
AUT,1970,33,2691,38289.58
AUT,1970,34,2369,38452.16
AUT,1970,35,2088,38973.1
AUT,1970,36,1939,39849.48
AUT,1970,37,1701,41733.07
AUT,1970,38,1425,42946.98
AUT,1970,39,1182,44736.49
AUT,1970,40,979,45418.44
AUT,1970,41,672,45592.58
AUT,1970,42,464,46044.84
AUT,1970,43,345,48220.97
AUT,1970,44,217,51531.54
AUT,1970,45,111,54315.05
AUT,1970,46,64,55787.68
AUT,1970,47,14,56891.39
AUT,1970,48,10,57156.18
AUT,1970,49,4.73,56295.16
AUT,1970,50,1.81,51709.22
AUT,1970,51,0.46,35611
AUT,1970,52,0,28289.09
AUT,1970,53,0,30459.49
AUT,1970,54,0,33390.16
AUT,1970,55,0,46775.85
AUT,1971,12,1,57030.74
AUT,1971,13,3,55706.35
AUT,1971,14,39,54977.39
AUT,1971,15,169,53231.62
AUT,1971,16,869,50827.82
AUT,1971,17,2482,49744.77
AUT,1971,18,4446,49696.07
AUT,1971,19,6203,49362.84
AUT,1971,20,7215,49757.74
AUT,1971,21,7836,50290.29
AUT,1971,22,8221,53079.82
AUT,1971,23,8037,54074.76
AUT,1971,24,7362,53146.65
AUT,1971,25,5057,39118.44
AUT,1971,26,5363,45888.14
AUT,1971,27,5690,51199.65
AUT,1971,28,5099,49546.11
AUT,1971,29,5162,54959.68
AUT,1971,30,5185,59354.02
AUT,1971,31,4849,63737.12
AUT,1971,32,3540,51706.81
AUT,1971,33,2644,39751.65
AUT,1971,34,2257,38343.86
AUT,1971,35,2028,38519.06
AUT,1971,36,1757,39035.24
AUT,1971,37,1556,39911.14
AUT,1971,38,1420,41789.53
AUT,1971,39,1161,42983.5
AUT,1971,40,930,44766.4
AUT,1971,41,717,45425.88
AUT,1971,42,502,45593.42
AUT,1971,43,299,46042.32
AUT,1971,44,201,48199.01
AUT,1971,45,116,51471.73
AUT,1971,46,62,54224.15
AUT,1971,47,24,55631.27
AUT,1971,48,6,56720.56
AUT,1971,49,2,56994.61
AUT,1971,50,0,56101.75
AUT,1971,51,0,51522.71
AUT,1971,52,0,35488.49
AUT,1971,53,0,28181.86
AUT,1971,54,0,30313.81
AUT,1971,55,0,33221.04
AUT,1972,12,0,59013.24
AUT,1972,13,8,57439.62
AUT,1972,14,43,56098.51
AUT,1972,15,206,55452.68
AUT,1972,16,1007,53725.63
AUT,1972,17,2658,51275.94
AUT,1972,18,4539,50307.39
AUT,1972,19,6079,50384.91
AUT,1972,20,6896,50010.23
AUT,1972,21,7406,50407.74
AUT,1972,22,7403,50820.05
AUT,1972,23,7545,53682.61
AUT,1972,24,7437,54571.58
AUT,1972,25,6702,53523.64
AUT,1972,26,4502,39409.9
AUT,1972,27,4811,46179.68
AUT,1972,28,4982,51423.3
AUT,1972,29,4286,49746.76
AUT,1972,30,4369,55126.15
AUT,1972,31,4106,59511.82
AUT,1972,32,4074,63879.18
AUT,1972,33,2996,51865.64
AUT,1972,34,2194,39889.21
AUT,1972,35,1816,38465.08
AUT,1972,36,1634,38636.09
AUT,1972,37,1409,39131.16
AUT,1972,38,1213,39997.18
AUT,1972,39,1089,41861.83
AUT,1972,40,866,43026.51
AUT,1972,41,625,44795.6
AUT,1972,42,464,45446.09
AUT,1972,43,315,45601.83
AUT,1972,44,189,46032.69
AUT,1972,45,83,48152
AUT,1972,46,58,51393.39
AUT,1972,47,15,54127.83
AUT,1972,48,6,55497.79
AUT,1972,49,2,56584.32
AUT,1972,50,0,56820.1
AUT,1972,51,0,55941.56
AUT,1972,52,0,51358.54
AUT,1972,53,0,35351.86
AUT,1972,54,0,28055.61
AUT,1972,55,0,30153.87
AUT,1973,12,0,61448.97
AUT,1973,13,1,59463.77
AUT,1973,14,50,57882.64
AUT,1973,15,270,56577.28
AUT,1973,16,1127,55965.86
AUT,1973,17,2797,54254.5
AUT,1973,18,4374,51939.76
AUT,1973,19,5886,51053.33
AUT,1973,20,6651,51107.86
AUT,1973,21,6847,50648.67
AUT,1973,22,6931,50881.06
AUT,1973,23,6942,51400.51
AUT,1973,24,6817,54189.33
AUT,1973,25,6356,54984.9
AUT,1973,26,5809,53898.46
AUT,1973,27,3848,39699.22
AUT,1973,28,3982,46497.27
AUT,1973,29,4097,51687
AUT,1973,30,3591,49977.75
AUT,1973,31,3575,55338.65
AUT,1973,32,3510,59681.4
AUT,1973,33,3182,64067.82
AUT,1973,34,2516,52012.77
AUT,1973,35,1720,39999.15
AUT,1973,36,1528,38575.35
AUT,1973,37,1263,38713.03
AUT,1973,38,1141,39204.5
AUT,1973,39,914,40060.69
AUT,1973,40,739,41901.57
AUT,1973,41,561,43027.88
AUT,1973,42,439,44805.1
AUT,1973,43,262,45440.81
AUT,1973,44,155,45583.75
AUT,1973,45,88,45978.12
AUT,1973,46,47,48058.57
AUT,1973,47,16,51289.39
AUT,1973,48,8,54000.5
AUT,1973,49,0,55375.08
AUT,1973,50,0.55,56420.09
AUT,1973,51,0.45,56660.05
AUT,1973,52,0,55733.07
AUT,1973,53,0,51158.12
AUT,1973,54,0,35205.48
AUT,1973,55,0,27886.43
AUT,1974,12,0,63575.76
AUT,1974,13,15,61790.4
AUT,1974,14,51,59830.08
AUT,1974,15,242,58281.16
AUT,1974,16,1055,56931.45
AUT,1974,17,2748,56384.05
AUT,1974,18,4586,54729.52
AUT,1974,19,5756,52336.41
AUT,1974,20,6704,51380.74
AUT,1974,21,7060,51316.09
AUT,1974,22,6875,50721.99
AUT,1974,23,6886,51009.83
AUT,1974,24,6614,51495.38
AUT,1974,25,6494,54242.61
AUT,1974,26,6060,55001.48
AUT,1974,27,5238,53911.41
AUT,1974,28,3507,39722.96
AUT,1974,29,3543,46502.32
AUT,1974,30,3466,51702.95
AUT,1974,31,3178,49983.58
AUT,1974,32,3014,55316.51
AUT,1974,33,2870,59690.97
AUT,1974,34,2714,64049.73
AUT,1974,35,1981,51983.36
AUT,1974,36,1451,39962.27
AUT,1974,37,1265,38522.16
AUT,1974,38,1056,38674.38
AUT,1974,39,816,39159.45
AUT,1974,40,672,40006.11
AUT,1974,41,564,41836.88
AUT,1974,42,390,42951.85
AUT,1974,43,279,44715.11
AUT,1974,44,148,45351.04
AUT,1974,45,81,45491.19
AUT,1974,46,31,45842.38
AUT,1974,47,13,47909.66
AUT,1974,48,5,51113.23
AUT,1974,49,1.61,53798.52
AUT,1974,50,0.39,55183.35
AUT,1974,51,0,56209.21
AUT,1974,52,0,56410.6
AUT,1974,53,0,55485.39
AUT,1974,54,0,50907.66
AUT,1974,55,0,34985.67
AUT,1975,12,0,65022.35
AUT,1975,13,6,63769.62
AUT,1975,14,34,62026.77
AUT,1975,15,192,60080.77
AUT,1975,16,906,58503.96
AUT,1975,17,2407,57119.62
AUT,1975,18,4225,56555.9
AUT,1975,19,5736,54809.72
AUT,1975,20,6281,52224.39
AUT,1975,21,6757,51159.1
AUT,1975,22,6858,51009.64
AUT,1975,23,6723,50364.6
AUT,1975,24,6462,50669.24
AUT,1975,25,6117,51120.7
AUT,1975,26,5892,53890.47
AUT,1975,27,5385,54672.22
AUT,1975,28,4778,53585.95
AUT,1975,29,3035,39473.69
AUT,1975,30,3134,46252.45
AUT,1975,31,3108,51480.13
AUT,1975,32,2551,49763.67
AUT,1975,33,2393,55104.15
AUT,1975,34,2340,59503.97
AUT,1975,35,2183,63830.23
AUT,1975,36,1609,51786.77
AUT,1975,37,1090,39766.17
AUT,1975,38,906,38345.92
AUT,1975,39,798,38507.69
AUT,1975,40,589,38995.89
AUT,1975,41,468,39852.46
AUT,1975,42,324,41672.69
AUT,1975,43,207,42769.51
AUT,1975,44,142,44541.32
AUT,1975,45,57,45196.83
AUT,1975,46,39,45320.02
AUT,1975,47,15,45642.9
AUT,1975,48,6,47685.11
AUT,1975,49,4,50864.17
AUT,1975,50,0,53553.21
AUT,1975,51,0,54939.53
AUT,1975,52,0,55939.07
AUT,1975,53,0,56134
AUT,1975,54,0,55175.75
AUT,1975,55,0,50588.88
AUT,1976,12,1,64794.82
AUT,1976,13,4,65192.83
AUT,1976,14,32,63999.84
AUT,1976,15,156,62303.25
AUT,1976,16,805,60368.69
AUT,1976,17,2201,58806.19
AUT,1976,18,3657,57366.97
AUT,1976,19,5275,56829.74
AUT,1976,20,5896,55000.92
AUT,1976,21,6353,52239.8
AUT,1976,22,6426,51091.3
AUT,1976,23,6370,50831.91
AUT,1976,24,6099,50146.47
AUT,1976,25,5793,50401.1
AUT,1976,26,5555,50892.48
AUT,1976,27,5078,53679.04
AUT,1976,28,4700,54462.12
AUT,1976,29,3941,53380
AUT,1976,30,2477,39329.13
AUT,1976,31,2505,46118
AUT,1976,32,2442,51355.19
AUT,1976,33,2142,49634.87
AUT,1976,34,1942,54981.16
AUT,1976,35,1860,59382.06
AUT,1976,36,1646,63712.2
AUT,1976,37,1165,51656.2
AUT,1976,38,814,39645.21
AUT,1976,39,614,38238.02
AUT,1976,40,476,38411.8
AUT,1976,41,377,38889.73
AUT,1976,42,277,39745.71
AUT,1976,43,176,41554.07
AUT,1976,44,102,42638.17
AUT,1976,45,49,44410.42
AUT,1976,46,24,45064.85
AUT,1976,47,10,45177.9
AUT,1976,48,5,45466.08
AUT,1976,49,0,47488.06
AUT,1976,50,0.55,50661.38
AUT,1976,51,0.45,53324.46
AUT,1976,52,0,54704.32
AUT,1976,53,0,55677.58
AUT,1976,54,0,55870.56
AUT,1976,55,0,54874.92
AUT,1977,12,0,64182.89
AUT,1977,13,6,64982.73
AUT,1977,14,29,65454.69
AUT,1977,15,155,64343.08
AUT,1977,16,720,62683.64
AUT,1977,17,1982,60808.88
AUT,1977,18,3371,59246.58
AUT,1977,19,4891,57797.03
AUT,1977,20,5954,57326.31
AUT,1977,21,6424,55401.13
AUT,1977,22,6433,52481.19
AUT,1977,23,6362,51232.82
AUT,1977,24,6247,50854.46
AUT,1977,25,5720,50099.25
AUT,1977,26,5250,50345.33
AUT,1977,27,4914,50859.87
AUT,1977,28,4554,53659.11
AUT,1977,29,3972,54429.14
AUT,1977,30,3347,53352.53
AUT,1977,31,2173,39325.99
AUT,1977,32,2028,46122.35
AUT,1977,33,2050,51368.47
AUT,1977,34,1702,49634.87
AUT,1977,35,1637,54990.74
AUT,1977,36,1443,59394.07
AUT,1977,37,1297,63698.51
AUT,1977,38,896,51644.43
AUT,1977,39,608,39629.04
AUT,1977,40,497,38226.71
AUT,1977,41,327,38385.56
AUT,1977,42,248,38866.1
AUT,1977,43,154,39721.69
AUT,1977,44,95,41511.57
AUT,1977,45,50,42569.16
AUT,1977,46,36,44326.09
AUT,1977,47,11,44978.77
AUT,1977,48,7,45077.39
AUT,1977,49,2.1,45316.38
AUT,1977,50,2.1,47322.33
AUT,1977,51,0.8,50480.72
AUT,1977,52,0,53129.85
AUT,1977,53,0,54477
AUT,1977,54,0,55454.18
AUT,1977,55,0,55609.59
AUT,1978,12,0,61970.26
AUT,1978,13,3,64315.05
AUT,1978,14,32,65138.81
AUT,1978,15,150,65690.5
AUT,1978,16,662,64625.49
AUT,1978,17,1862,63030.33
AUT,1978,18,3313,61130.37
AUT,1978,19,4911,59567.56
AUT,1978,20,5712,58107.74
AUT,1978,21,6462,57642.43
AUT,1978,22,6634,55646.01
AUT,1978,23,6442,52571.6
AUT,1978,24,6218,51219.55
AUT,1978,25,6041,50758.2
AUT,1978,26,5471,49933.86
AUT,1978,27,4849,50193.45
AUT,1978,28,4401,50719.53
AUT,1978,29,4036,53535.03
AUT,1978,30,3433,54311.99
AUT,1978,31,2858,53250.04
AUT,1978,32,1832,39248.14
AUT,1978,33,1711,46067.92
AUT,1978,34,1715,51320.59
AUT,1978,35,1377,49596.2
AUT,1978,36,1246,54950.58
AUT,1978,37,1126,59355.54
AUT,1978,38,973,63641.94
AUT,1978,39,690,51585.71
AUT,1978,40,416,39565.95
AUT,1978,41,302,38158.75
AUT,1978,42,221,38335.99
AUT,1978,43,130,38804.06
AUT,1978,44,88,39657.53
AUT,1978,45,50,41442.83
AUT,1978,46,19,42470.21
AUT,1978,47,12,44211.48
AUT,1978,48,3,44866.3
AUT,1978,49,1,44939.76
AUT,1978,50,0,45141.34
AUT,1978,51,0,47133.02
AUT,1978,52,0,50268.64
AUT,1978,53,0,52885.75
AUT,1978,54,0,54219.78
AUT,1978,55,0,55182.87
AUT,1979,12,0,61645.67
AUT,1979,13,1,62068.49
AUT,1979,14,22,64424.72
AUT,1979,15,130,65282.83
AUT,1979,16,644,65887.89
AUT,1979,17,1858,64888.64
AUT,1979,18,3325,63214.72
AUT,1979,19,4887,61307.6
AUT,1979,20,5922,59745.77
AUT,1979,21,6507,58238.78
AUT,1979,22,6730,57813.54
AUT,1979,23,6841,55762.05
AUT,1979,24,6376,52544.25
AUT,1979,25,6015,51132.43
AUT,1979,26,5453,50566.45
AUT,1979,27,4883,49702.99
AUT,1979,28,4368,49954.73
AUT,1979,29,3926,50524.56
AUT,1979,30,3537,53366.44
AUT,1979,31,3017,54152.62
AUT,1979,32,2410,53092.57
AUT,1979,33,1550,39152.78
AUT,1979,34,1494,45977.14
AUT,1979,35,1440,51235.43
AUT,1979,36,1142,49513.24
AUT,1979,37,1040,54883.41
AUT,1979,38,931,59266.98
AUT,1979,39,744,63544.05
AUT,1979,40,428,51491.05
AUT,1979,41,278,39475.67
AUT,1979,42,176,38091.46
AUT,1979,43,152,38254.39
AUT,1979,44,70,38708.16
AUT,1979,45,39,39576.3
AUT,1979,46,34,41348.02
AUT,1979,47,9,42351.25
AUT,1979,48,5,44065
AUT,1979,49,2.79,44725.62
AUT,1979,50,1.21,44774.42
AUT,1979,51,0,44951.52
AUT,1979,52,0,46898.62
AUT,1979,53,0,50022.91
AUT,1979,54,0,52613.52
AUT,1979,55,0,53931.4
AUT,1980,12,1,60957.19
AUT,1980,13,4,61739.77
AUT,1980,14,30,62228.04
AUT,1980,15,133,64619.09
AUT,1980,16,660,65503.11
AUT,1980,17,1821,66184.92
AUT,1980,18,3376,65106.41
AUT,1980,19,5183,63447.19
AUT,1980,20,6253,61561.28
AUT,1980,21,6921,59984.9
AUT,1980,22,7076,58456.78
AUT,1980,23,7254,58070.45
AUT,1980,24,7111,55954.15
AUT,1980,25,6412,52618.27
AUT,1980,26,5849,51102.84
AUT,1980,27,5152,50444.09
AUT,1980,28,4563,49527.8
AUT,1980,29,3932,49789.83
AUT,1980,30,3526,50399.53
AUT,1980,31,3115,53263.85
AUT,1980,32,2697,54050.72
AUT,1980,33,2158,53002.68
AUT,1980,34,1400,39103.16
AUT,1980,35,1282,45925.88
AUT,1980,36,1167,51194.05
AUT,1980,37,941,49485.57
AUT,1980,38,880,54827.44
AUT,1980,39,671,59220.52
AUT,1980,40,518,63496.13
AUT,1980,41,317,51445.13
AUT,1980,42,176,39422.62
AUT,1980,43,139,38046.42
AUT,1980,44,77,38198.06
AUT,1980,45,37,38642.56
AUT,1980,46,27,39509.91
AUT,1980,47,8,41261.96
AUT,1980,48,2,42226.02
AUT,1980,49,1,43933.53
AUT,1980,50,1.1,44582.25
AUT,1980,51,0.9,44613.68
AUT,1980,52,0,44746.7
AUT,1980,53,0,46677.27
AUT,1980,54,0,49804.33
AUT,1980,55,0,52335.7
AUT,1981,12,0,59983.13
AUT,1981,13,4,61315.29
AUT,1981,14,19,62137.52
AUT,1981,15,133,62659.37
AUT,1981,16,625,65002.13
AUT,1981,17,1712,65909.58
AUT,1981,18,3432,66520.56
AUT,1981,19,5204,65459.09
AUT,1981,20,6525,63789.64
AUT,1981,21,7278,61874.59
AUT,1981,22,7388,60197.02
AUT,1981,23,7479,58699.36
AUT,1981,24,7374,58321.75
AUT,1981,25,6791,56141.77
AUT,1981,26,5914,52740.92
AUT,1981,27,5411,51176.59
AUT,1981,28,4788,50454.24
AUT,1981,29,4200,49535.79
AUT,1981,30,3595,49791.72
AUT,1981,31,3162,50417.71
AUT,1981,32,2732,53256.53
AUT,1981,33,2248,54048.92
AUT,1981,34,1912,53009.65
AUT,1981,35,1163,39134.81
AUT,1981,36,1106,45942.54
AUT,1981,37,973,51220.75
AUT,1981,38,774,49470.71
AUT,1981,39,629,54839.54
AUT,1981,40,520,59231.86
AUT,1981,41,375,63491.91
AUT,1981,42,219,51382.43
AUT,1981,43,118,39419.8
AUT,1981,44,61,38036.13
AUT,1981,45,39,38181.67
AUT,1981,46,21,38604.47
AUT,1981,47,9,39462.08
AUT,1981,48,5,41182.14
AUT,1981,49,3.63,42134.86
AUT,1981,50,0.37,43841.29
AUT,1981,51,0,44469.69
AUT,1981,52,0,44451.32
AUT,1981,53,0,44595.18
AUT,1981,54,0,46527.39
AUT,1981,55,0,49592.69
AUT,1982,12,0,56620.74
AUT,1982,13,7,60275.42
AUT,1982,14,15,61632.93
AUT,1982,15,93,62460.71
AUT,1982,16,575,62920.2
AUT,1982,17,1670,65234.69
AUT,1982,18,3290,66094.87
AUT,1982,19,5200,66652.83
AUT,1982,20,6456,65581.59
AUT,1982,21,7186,63831.84
AUT,1982,22,7681,61845.86
AUT,1982,23,7738,60156.75
AUT,1982,24,7374,58659.49
AUT,1982,25,7054,58287.39
AUT,1982,26,6553,56072.59
AUT,1982,27,5504,52663.86
AUT,1982,28,4804,51080.77
AUT,1982,29,4159,50364.43
AUT,1982,30,3735,49432.82
AUT,1982,31,3014,49686.55
AUT,1982,32,2655,50303.61
AUT,1982,33,2215,53097.05
AUT,1982,34,1901,53940.08
AUT,1982,35,1598,52935.34
AUT,1982,36,912,39062.84
AUT,1982,37,845,45840.72
AUT,1982,38,717,51091.84
AUT,1982,39,562,49378.99
AUT,1982,40,503,54759.66
AUT,1982,41,321,59127.01
AUT,1982,42,226,63345.62
AUT,1982,43,136,51256.43
AUT,1982,44,75,39349.23
AUT,1982,45,44,37951.89
AUT,1982,46,15,38081.58
AUT,1982,47,5,38485.27
AUT,1982,48,2,39334.91
AUT,1982,49,0,41054.33
AUT,1982,50,0,42006.82
AUT,1982,51,0,43703.31
AUT,1982,52,0,44279.28
AUT,1982,53,0,44261.64
AUT,1982,54,0,44397.09
AUT,1982,55,0,46270.14
AUT,1983,12,1,53640.04
AUT,1983,13,4,56693.06
AUT,1983,14,17,60368
AUT,1983,15,98,61745.1
AUT,1983,16,491,62543.6
AUT,1983,17,1308,62997.74
AUT,1983,18,2839,65288.69
AUT,1983,19,4651,66059.69
AUT,1983,20,6094,66582.09
AUT,1983,21,6792,65467.72
AUT,1983,22,7106,63697.68
AUT,1983,23,7239,61663.99
AUT,1983,24,7154,59945.18
AUT,1983,25,6735,58463.13
AUT,1983,26,6315,58081.41
AUT,1983,27,5697,55846.89
AUT,1983,28,4883,52450.4
AUT,1983,29,4184,50860.96
AUT,1983,30,3462,50161.98
AUT,1983,31,2944,49232.66
AUT,1983,32,2460,49503.69
AUT,1983,33,2095,50082.43
AUT,1983,34,1823,52887.7
AUT,1983,35,1505,53786.81
AUT,1983,36,1168,52795.08
AUT,1983,37,748,38924.88
AUT,1983,38,622,45670.42
AUT,1983,39,507,50929.55
AUT,1983,40,384,49224.17
AUT,1983,41,303,54603.96
AUT,1983,42,224,58989.94
AUT,1983,43,139,63140.7
AUT,1983,44,69,51081.87
AUT,1983,45,35,39226.17
AUT,1983,46,13,37815.15
AUT,1983,47,8,37944.12
AUT,1983,48,0,38337.8
AUT,1983,49,0.55,39178.13
AUT,1983,50,0.45,40879.69
AUT,1983,51,0,41838.34
AUT,1983,52,0,43509.92
AUT,1983,53,0,44044.94
AUT,1983,54,0,43991.46
AUT,1983,55,0,44135.56
AUT,1984,12,0,51383.5
AUT,1984,13,3,53807.85
AUT,1984,14,10,56877.19
AUT,1984,15,96,60561.21
AUT,1984,16,405,61930.79
AUT,1984,17,1243,62726.76
AUT,1984,18,2417,63175.63
AUT,1984,19,4171,65405.25
AUT,1984,20,5688,66104.74
AUT,1984,21,6581,66588.15
AUT,1984,22,7314,65441.85
AUT,1984,23,7320,63641.72
AUT,1984,24,7169,61553.54
AUT,1984,25,6999,59813.75
AUT,1984,26,6305,58371.66
AUT,1984,27,5790,57988.83
AUT,1984,28,4994,55763.5
AUT,1984,29,4295,52366.78
AUT,1984,30,3536,50790.95
AUT,1984,31,2974,50082.88
AUT,1984,32,2438,49165.91
AUT,1984,33,2055,49427.09
AUT,1984,34,1732,49981.36
AUT,1984,35,1498,52786.14
AUT,1984,36,1184,53733.24
AUT,1984,37,997,52724.6
AUT,1984,38,540,38873.76
AUT,1984,39,421,45582.86
AUT,1984,40,343,50835.55
AUT,1984,41,257,49141.82
AUT,1984,42,192,54529.09
AUT,1984,43,128,58889.86
AUT,1984,44,72,62991.49
AUT,1984,45,34,50944.97
AUT,1984,46,23,39141.72
AUT,1984,47,8,37734.91
AUT,1984,48,2,37867.39
AUT,1984,49,0,38212
AUT,1984,50,0,39045.4
AUT,1984,51,0,40738.14
AUT,1984,52,0,41695.54
AUT,1984,53,0,43333.5
AUT,1984,54,0,43833.57
AUT,1984,55,0,43787.3
AUT,1985,12,0,48112.09
AUT,1985,13,1,51537.06
AUT,1985,14,20,54007.26
AUT,1985,15,79,57090.94
AUT,1985,16,391,60779.47
AUT,1985,17,1090,62152.67
AUT,1985,18,2220,62937.65
AUT,1985,19,3706,63371.82
AUT,1985,20,5177,65546.19
AUT,1985,21,6171,66163.9
AUT,1985,22,6761,66610.57
AUT,1985,23,7110,65429.26
AUT,1985,24,7410,63597.42
AUT,1985,25,6915,61459.65
AUT,1985,26,6361,59701.62
AUT,1985,27,5845,58298.53
AUT,1985,28,5276,57919.35
AUT,1985,29,4377,55704.33
AUT,1985,30,3617,52327.66
AUT,1985,31,3033,50747.86
AUT,1985,32,2593,50045.56
AUT,1985,33,2004,49113.42
AUT,1985,34,1737,49374.57
AUT,1985,35,1409,49908.83
AUT,1985,36,1204,52720.28
AUT,1985,37,922,53680.76
AUT,1985,38,645,52693
AUT,1985,39,379,38826.31
AUT,1985,40,347,45515.12
AUT,1985,41,237,50768.81
AUT,1985,42,158,49055.78
AUT,1985,43,127,54441.11
AUT,1985,44,58,58783.78
AUT,1985,45,36,62821.05
AUT,1985,46,16,50823.38
AUT,1985,47,5,39066.11
AUT,1985,48,3,37666.86
AUT,1985,49,0,37755.72
AUT,1985,50,0,38096.62
AUT,1985,51,0,38896.59
AUT,1985,52,0,40595.84
AUT,1985,53,0,41540.81
AUT,1985,54,0,43179.28
AUT,1985,55,0,43617.89
AUT,1986,12,0,46113.86
AUT,1986,13,4,48239.49
AUT,1986,14,12,51700.83
AUT,1986,15,82,54213.26
AUT,1986,16,355,57305.53
AUT,1986,17,1037,61006.99
AUT,1986,18,2038,62373.77
AUT,1986,19,3527,63144.67
AUT,1986,20,4690,63577.77
AUT,1986,21,5703,65676.74
AUT,1986,22,6688,66226.47
AUT,1986,23,7316,66625.76
AUT,1986,24,7310,65407.59
AUT,1986,25,6990,63540.45
AUT,1986,26,6579,61364.53
AUT,1986,27,5927,59588.22
AUT,1986,28,5233,58226.38
AUT,1986,29,4610,57853.29
AUT,1986,30,3948,55661
AUT,1986,31,3087,52309.39
AUT,1986,32,2507,50731.64
AUT,1986,33,2082,50017.31
AUT,1986,34,1752,49082.72
AUT,1986,35,1323,49331.25
AUT,1986,36,1160,49847.54
AUT,1986,37,903,52673.16
AUT,1986,38,721,53647.2
AUT,1986,39,493,52658.36
AUT,1986,40,302,38783.77
AUT,1986,41,230,45464.22
AUT,1986,42,139,50680.25
AUT,1986,43,94,48970.4
AUT,1986,44,64,54345.87
AUT,1986,45,24,58662.36
AUT,1986,46,19,62678.04
AUT,1986,47,8,50690.93
AUT,1986,48,4,38989.01
AUT,1986,49,1,37562.79
AUT,1986,50,2,37648.96
AUT,1986,51,0,37961.68
AUT,1986,52,0,38761.97
AUT,1986,53,0,40447.71
AUT,1986,54,0,41386.74
AUT,1986,55,0,42985.2
AUT,1987,12,1,45548.65
AUT,1987,13,2,46215.64
AUT,1987,14,14,48361.86
AUT,1987,15,86,51822.35
AUT,1987,16,345,54320.3
AUT,1987,17,935,57400.82
AUT,1987,18,1909,61088.34
AUT,1987,19,3100,62416.58
AUT,1987,20,4245,63166.99
AUT,1987,21,5494,63577.76
AUT,1987,22,6148,65609.73
AUT,1987,23,7066,66075.46
AUT,1987,24,7398,66463.16
AUT,1987,25,7222,65230.62
AUT,1987,26,6611,63368.86
AUT,1987,27,6303,61180.72
AUT,1987,28,5357,59449.74
AUT,1987,29,4657,58125.17
AUT,1987,30,4038,57773.82
AUT,1987,31,3287,55616.86
AUT,1987,32,2699,52292.71
AUT,1987,33,2099,50724.89
AUT,1987,34,1793,50000.94
AUT,1987,35,1447,49045.8
AUT,1987,36,1139,49286.35
AUT,1987,37,900,49811.76
AUT,1987,38,710,52639.55
AUT,1987,39,539,53618.54
AUT,1987,40,391,52624.71
AUT,1987,41,205,38751.31
AUT,1987,42,148,45409.84
AUT,1987,43,83,50619.81
AUT,1987,44,75,48901.36
AUT,1987,45,29,54259.45
AUT,1987,46,17,58557.68
AUT,1987,47,6,62527.35
AUT,1987,48,3,50616.61
AUT,1987,49,1,38904.61
AUT,1987,50,0,37475.54
AUT,1987,51,0,37551.64
AUT,1987,52,1,37850.92
AUT,1987,53,0,38637.66
AUT,1987,54,0,40300.83
AUT,1987,55,0,41214.74
AUT,1988,12,0,43044.16
AUT,1988,13,2,45645.92
AUT,1988,14,16,46361.78
AUT,1988,15,89,48496.58
AUT,1988,16,320,51930.26
AUT,1988,17,828,54437.33
AUT,1988,18,1750,57531.56
AUT,1988,19,3111,61207.81
AUT,1988,20,4174,62501.38
AUT,1988,21,5268,63262.81
AUT,1988,22,6112,63652.24
AUT,1988,23,6905,65621.97
AUT,1988,24,7321,66039.76
AUT,1988,25,7446,66414.03
AUT,1988,26,7037,65168.19
AUT,1988,27,6596,63286.29
AUT,1988,28,5574,61120.28
AUT,1988,29,5001,59382.62
AUT,1988,30,4306,58095.56
AUT,1988,31,3627,57753.92
AUT,1988,32,2845,55625.51
AUT,1988,33,2234,52339.44
AUT,1988,34,1896,50748.13
AUT,1988,35,1496,50019.34
AUT,1988,36,1132,49041.29
AUT,1988,37,858,49261.95
AUT,1988,38,675,49796.23
AUT,1988,39,517,52623.62
AUT,1988,40,375,53600.97
AUT,1988,41,225,52603.1
AUT,1988,42,133,38741.06
AUT,1988,43,83,45374.69
AUT,1988,44,48,50554.95
AUT,1988,45,24,48830.99
AUT,1988,46,15,54153.17
AUT,1988,47,11,58431.97
AUT,1988,48,2,62406.94
AUT,1988,49,0,50479.72
AUT,1988,50,0,38829.45
AUT,1988,51,0,37393.79
AUT,1988,52,0,37446.69
AUT,1988,53,0,37730.23
AUT,1988,54,0,38496.07
AUT,1988,55,0,40137.54
AUT,1989,12,0,41592.03
AUT,1989,13,1,43284.06
AUT,1989,14,15,45937.63
AUT,1989,15,82,46751.65
AUT,1989,16,342,48912.87
AUT,1989,17,856,52382.36
AUT,1989,18,1552,54940.72
AUT,1989,19,2805,58094.54
AUT,1989,20,4010,61828.49
AUT,1989,21,4925,63114.17
AUT,1989,22,5852,63864.18
AUT,1989,23,6470,64268.6
AUT,1989,24,7355,66195.44
AUT,1989,25,7570,66501.15
AUT,1989,26,7282,66835.77
AUT,1989,27,6794,65507.7
